path,file_size,compressed_size,status,reason
PLATFORM_DEVELOPMENT_10J0E_RUNTIME_CONSOLE_LAYOUT_FIX_CHANGELOG_2026_05_24.md,1374,793,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0E_RUNTIME_CONSOLE_LAYOUT_FIX_DECISION_2026_05_24.md,374,243,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0E_RUNTIME_CONSOLE_LAYOUT_FIX_UAT_2026_05_24.md,834,485,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0F_SQL17_RLS_NO_UNSAFE_MUTATION_PROOF_CHANGELOG_2026_05_24.md,698,429,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0F_SQL17_RLS_NO_UNSAFE_MUTATION_PROOF_DECISION_2026_05_24.md,2413,933,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0F_SQL17_RLS_NO_UNSAFE_MUTATION_PROOF_ERROR_RECORD_2026_05_24.md,481,318,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0F_SQL17_RLS_NO_UNSAFE_MUTATION_PROOF_UAT_2026_05_24.md,1935,822,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0G_UAT.md,1049,533,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0H_UAT.md,859,537,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10J0I_UAT.md,1128,612,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10K_GLOBAL_ALL_PAGES_LAYOUT_CONTRACT_MANIFEST.md,1046,477,quarantine,loose_root_document_replaced_by_summary
PLATFORM_DEVELOPMENT_10L1_UAT.md,814,454,quarantine,loose_root_document_replaced_by_summary
PRODUCTION_GATE_REDECISION_DATABASE_WAVE_B1A_FLUTTER_MEDIA_RUNTIME_REROUTE.md,1412,565,quarantine,historical_root_document
PROJECT_SESSIONS_INDEX.md,1033,550,quarantine,loose_root_document_replaced_by_summary
PUBLIC_SCHEMA_CONTROLLED_MIGRATION_RUNTIME_UAT_CHECKLIST_2026_05_22.md,974,476,quarantine,loose_root_document_replaced_by_summary
PUBSPEC_LOCK_REGENERATION_REQUIRED.md,463,305,quarantine,loose_root_document_replaced_by_summary
README_ANALYZER_RUNTIME_CLOSURE_2026_06_01.md,1394,822,quarantine,loose_root_document_replaced_by_summary
README_APPLY.md,1126,624,quarantine,loose_root_document_replaced_by_summary
README_AR.md,3405,1501,quarantine,loose_root_document_replaced_by_summary
README_bulk_delete_uplift_v1.md,1931,708,quarantine,loose_root_document_replaced_by_summary
README_CHATBOT_ASSISTANT_FOLLOWUP.md,847,506,quarantine,loose_root_document_replaced_by_summary
README_DATABASE_WAVE_B0A.md,704,332,quarantine,loose_root_document_replaced_by_summary
README_DATABASE_WAVE_B0C2.md,941,602,quarantine,loose_root_document_replaced_by_summary
README_DATABASE_WAVE_B1A0.md,1714,687,quarantine,loose_root_document_replaced_by_summary
README_MEGA_BATCH_N2_23.md,1756,954,quarantine,loose_root_document_replaced_by_summary
README_MEGA_BATCH_N2_25.md,1310,711,quarantine,loose_root_document_replaced_by_summary
README_N2_24.md,1417,724,quarantine,loose_root_document_replaced_by_summary
README_N2_27.md,1666,827,quarantine,loose_root_document_replaced_by_summary
README_N2_28.md,752,462,quarantine,loose_root_document_replaced_by_summary
README_N2_29.md,1518,788,quarantine,loose_root_document_replaced_by_summary
README_next_batch_deeper_binding_v1.md,2326,957,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE.md,1865,1135,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_31_1.md,1494,846,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_32.md,1173,689,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_34.md,3692,1717,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_35.md,1058,632,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_36.md,2736,1267,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_37.md,1032,565,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_38.md,2035,953,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_39.md,1557,901,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_N2_40.md,472,310,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_03_N2_41.md,613,374,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_04_1_N2_43.md,2112,966,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_04_2_N2_44.md,2069,1101,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_04_N2_42.md,1693,806,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_05_1_N2_46.md,1104,580,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_05_2_N2_47.md,989,589,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_05_2A_N2_47A.md,539,388,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_05_4_N2_49.md,1939,1005,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_05_N2_45.md,1920,1023,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_51.md,531,328,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_56.md,1152,575,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_57.md,1062,590,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_58.md,1116,590,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_59R.md,1067,587,quarantine,loose_root_document_replaced_by_summary
README_PACKAGE_PWF_SIS_WAVE2_N2_60.md,1127,611,quarantine,loose_root_document_replaced_by_summary
README_PALWAKF_CHAT_INTEGRATION.md,2893,1369,quarantine,loose_root_document_replaced_by_summary
README_PALWAKF_FEATURE_INTEGRATION.md,2584,1317,quarantine,loose_root_document_replaced_by_summary
README_PATCH.md,1042,543,quarantine,loose_root_document_replaced_by_summary
README_PLATFORM_ACCESS_GATEWAY_UNIFICATION_2026_06_03.md,1398,789,quarantine,loose_root_document_replaced_by_summary
README_PRAYER_TIMES_HANDOFF.md,4508,1890,quarantine,loose_root_document_replaced_by_summary
README_PUBLIC_HOME_MEDIA_GALLERY_RESPONSIVE_OVERFLOW_HOTFIX_2026_06_01.md,1715,896,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_62.md,832,465,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_62A.md,883,491,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_63.md,1053,595,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_63A.md,1061,606,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_63B.md,992,566,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_64.md,1240,632,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_65.md,936,511,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_65A.md,987,582,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_65B.md,1064,642,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_66.md,1208,639,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_66A.md,1344,756,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_66B.md,1360,769,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_66C.md,1370,739,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_N2_67.md,1324,722,quarantine,loose_root_document_replaced_by_summary
README_PWF_SIS_SUPERBATCH_N2_61.md,1347,750,quarantine,loose_root_document_replaced_by_summary
README_quick_links_services_and_arabic_scope_v1.md,2312,988,quarantine,loose_root_document_replaced_by_summary
README_QURAN_FEATURE_INSTALL.md,1531,845,quarantine,loose_root_document_replaced_by_summary
README_QURAN_FEATURE_TESTING.md,700,454,quarantine,loose_root_document_replaced_by_summary
README_SINGLE_ZIP_NO_NESTED.md,623,398,quarantine,loose_root_document_replaced_by_summary
README_START_HERE.md,2825,1324,quarantine,loose_root_document_replaced_by_summary
README_V4_COLUMN_DIFF_OWNER_APPROVAL_GATE.md,1344,758,quarantine,loose_root_document_replaced_by_summary
README_V4_SCHEMA_TO_SCHEMA_MOVE_SAFETY_GATE.md,1622,877,quarantine,loose_root_document_replaced_by_summary
RESULT_INTAKE_V4_SCHEMA_TO_SCHEMA_MOVE_GATE_2026_05_31.md,3142,1439,quarantine,loose_root_document_replaced_by_summary
ROLE_RLS_BROWSER_CONSOLE_EVIDENCE_INTAKE_PLATFORM_DEVELOPMENT_9_2026_05_23.md,897,552,quarantine,loose_root_document_replaced_by_summary
ROUTES_AND_KEYS.md,3200,1511,quarantine,loose_root_document_replaced_by_summary
ROUTES_AND_KEYS_N2_59R.md,320,217,quarantine,loose_root_document_replaced_by_summary
ROUTES_AND_KEYS_N2_60.md,284,197,quarantine,loose_root_document_replaced_by_summary
RUNTIME_GATE_RESULT_DECISION.md,1401,756,quarantine,loose_root_document_replaced_by_summary
RUNTIME_REROUTE_RISK_MATRIX_DATABASE_WAVE_B1A_MEDIA.md,956,400,quarantine,loose_root_document_replaced_by_summary
SERVICE_CENTER_BROWSER_UAT_ERROR_RECORD_2026_05_31.md,953,457,quarantine,loose_root_document_replaced_by_summary
SERVICE_CENTER_BROWSER_UAT_RETEST_RESULT_INTAKE_PARTIAL_CLOSURE_2026_05_31.md,3954,1632,quarantine,loose_root_document_replaced_by_summary
SERVICE_CENTER_PRODUCTION_GATE_DECISION_2026_05_31.md,974,549,quarantine,loose_root_document_replaced_by_summary
SESSION_HANDOFF.md,591,386,quarantine,loose_root_document_replaced_by_summary
SESSION_HANDOFF_AWQAF_SYSTEM_5_AWQAF_ASSIST_COMPILE_CLOSURE_2026_05_30.md,591,379,quarantine,historical_root_document
SESSION_HANDOFF_BILLING_SYSTEM_FINANCIAL_CONTRACT_BOOTSTRAP_ZAKAT_PAYMENT_READINESS_ONLY_2026_05_22.md,1308,687,quarantine,historical_root_document
SESSION_HANDOFF_BILLING_SYSTEM_FINANCIAL_CONTRACT_SAFE_SQL_RETEST_ROOT_FIX_RESULT_INTAKE_ZAKAT_PAYMENT_READINESS_DECISION_2026_05_22.md,2036,1035,quarantine,historical_root_document
SESSION_HANDOFF_BILLING_SYSTEM_FINANCIAL_CONTRACT_SQL_RESULT_INTAKE_SOVEREIGN_BOUNDARY_FIX_2026_05_22.md,928,532,quarantine,historical_root_document
SESSION_HANDOFF_BILLING_SYSTEM_RELATION_NAME_PROBE_ROOT_FIX_2026_05_22.md,756,445,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B0B_2026_05_19.md,1685,826,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B0C_2026_05_19.md,1811,803,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B0C1_SQL_ALIAS_HOTFIX_2026_05_19.md,1084,623,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B0C2_TO_B0D.md,2323,1188,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_DEEP_FIX_2026_05_20.md,2003,944,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_DEEP_FIX_RETEST_RESULT_INTAKE_2026_05_20.md,2200,1021,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RETEST_RESULT_INTAKE_2026_05_20.md,2330,1103,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RUNTIME_RESOLVER_FIX_2026_05_20.md,2866,1310,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_APPLY_PACK_2026_05_20.md,933,547,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_CONTRACT_REVIEW.md,1327,619,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_PLANNING_PACK.md,1061,542,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_APPLY_RESULT_INTAKE.md,1905,782,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_CONTRACT_APPROVAL.md,1615,787,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_DRAFT.md,2126,937,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_LOCATIONS_AUTHORITY.md,1639,724,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_CENTER_BOOTSTRAP_CONTROLLED_SCHEMA_APPLY.md,739,451,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_COMPATIBILITY_CLOSURE_PLANNING_PACK.md,1521,722,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_LOCATIONS_READINESS_2026_05_19.md,2025,932,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_PUBLIC_COMPAT_WRAPPER_ACTIVATION.md,723,402,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_PUBLIC_WRAPPER_RESULT_INTAKE.md,1497,701,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_RUNTIME_CONSOLE_REVIEW_PRODUCTION_CANDIDATE_DECISION_2026_05_21.md,2779,1312,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_RUNTIME_STRATEGY_DECISION_PACK.md,2002,980,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_SEED_TO_RUNTIME_PREFLIGHT.md,1791,833,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_WRAPPER_NONZERO_PREFLIGHT_RESULT_INTAKE_2026_05_20.md,2512,1175,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_MEDIA_WRAPPER_NONZERO_RUNTIME_PREFLIGHT_2026_05_20.md,2498,1184,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A_SERVICES_CLOSURE_PACK_2026_05_19.md,2621,1265,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A0_1.md,2277,1064,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A0_TO_B1A1.md,1609,775,quarantine,historical_root_document
SESSION_HANDOFF_DATABASE_WAVE_B1A1_1_TO_B1A2.md,1719,864,quarantine,historical_root_document
SESSION_HANDOFF_FONT_AWESOME_11_RUNTIME_COMPILE_LOCK_ALIGNMENT_HOTFIX_2026_06_01.md,1600,889,quarantine,historical_root_document
SESSION_HANDOFF_HOME_HERO_RESPONSIVE_OVERFLOW_HOTFIX_2026_05_31.md,1000,548,quarantine,historical_root_document
SESSION_HANDOFF_MEDIA_CENTER_SCOPED_RUNTIME_CLOSURE_AWQAF_DEFERRAL_2026_05_31.md,1889,869,quarantine,historical_root_document
SESSION_HANDOFF_MEDIA_SERVICES_FINAL_CLOSURE_SQL_RESULT_INTAKE_2026_05_22.md,1274,714,quarantine,historical_root_document
SESSION_HANDOFF_MEGA_BATCH_PUBLIC_RUNTIME_UAT_SERVICES_MEDIA_SHELL_CLOSURE_2026_05_21.md,1381,693,quarantine,historical_root_document
SESSION_HANDOFF_N2_31_1.md,1181,721,quarantine,historical_root_document
SESSION_HANDOFF_N2_32.md,1396,753,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_AUTO_SESSION_USED_CODE_FALLBACK_HOTFIX_2026_06_04.md,1138,632,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_HASH_ROUTER_CODE_EXCHANGE_HOTFIX_2026_06_04.md,788,460,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_PKCE_SAME_ORIGIN_INIT_HOTFIX_2026_06_04.md,573,385,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_RESET_UPDATE_SESSION_SAME_PASSWORD_HOTFIX_2026_06_04.md,1040,584,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_SUCCESS_SAME_TAB_URL_SANITIZER_2026_06_04.md,743,441,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_SUPPLEMENT_RUNTIME_IMPLEMENTATION_2026_06_04.md,756,433,quarantine,historical_root_document
SESSION_HANDOFF_PASSWORD_RECOVERY_URL_SANITIZER_ANALYZER_LINT_CLOSURE_2026_06_04.md,1126,626,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_ACCESS_GATEWAY_STAGING_CERTIFICATION_2026_06_04.md,591,369,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_ACCESS_GATEWAY_UAT_RETEST_RPC400_CLOSURE_2026_06_03.md,1413,747,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_ACCESS_GATEWAY_UAT_RPC400_SAFE_FALLBACK_2026_06_03.md,971,571,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_ASSISTANT_MATURITY_CLOSURE_GATE_2026_05_25.md,898,506,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DATA_OWNERSHIP_CONTROLLED_EXECUTION_RUNTIME_REROUTE_UAT_2026_05_21.md,936,531,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DATA_OWNERSHIP_CONTROLLED_EXECUTION_SQL_RESULT_INTAKE_2026_05_21.md,1713,835,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DATA_OWNERSHIP_STABILIZATION_DISCOVERY_FINAL_EXECUTION_2026_05_21.md,1216,610,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DATA_OWNERSHIP_STABILIZATION_SQL_RESULT_INTAKE_2026_05_21.md,1935,940,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_6.md,4333,2073,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_6_DATABASE_WAVE_B1A_AGGREGATED_2026_05_20.md,11113,3816,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_6_N2_66D_2026_05_19.md,2816,1384,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_7_DATABASE_WAVE_B1A_CONTROLLED_FLUTTER_MEDIA_RUNTIME_REROUTE_2026_05_20.md,1963,921,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_7_DATABASE_WAVE_B1A_FINAL_CONSOLIDATION_2026_05_21.md,2123,958,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_7_DATABASE_WAVE_B1A_FLUTTER_MEDIA_RUNTIME_REROUTE_RESULT_INTAKE_2026_05_20.md,1753,801,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_7_DATABASE_WAVE_B1A_MEDIA_RUNTIME_BROWSER_CLICKTHROUGH_EVIDENCE_2026_05_20.md,1644,770,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_7_TO_8_2026_05_22.md,6084,2476,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_2026_05_22.md,1625,900,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_RESULT_INTAKE_2026_05_22.md,1677,893,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_PUBLIC_SCHEMA_DIRECT_DEPENDENCY_REMEDIATION_PLAN_2026_05_23.md,1466,784,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_PUBLIC_SCHEMA_SQL06_RETEST_RESULT_INTAKE_2026_05_23.md,2047,1021,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_ROUTE_CONSOLE_REROUTE_PLANNING_GATE_2026_05_22.md,1404,708,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_8_TO_9_2026_05_23.md,6024,2596,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9_2026_05_23.md,3725,1584,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9A_SQL24_HOTFIX_2026_05_23.md,2459,1181,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9B_SQL26_CORE_SCHEMA_SAFE_HOTFIX_2026_05_23.md,1619,851,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9C_SQL26_RETEST_RUNTIME_PREFLIGHT_2026_05_23.md,3207,1526,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9D_RUNTIME_READ_ADAPTER_OWNER_WRITE_RPC_PREFLIGHT_2026_05_23.md,2469,1106,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9E_OWNER_WRITE_RPC_BODY_REVIEW_GATE_2026_05_23.md,2048,984,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9F_OWNER_WRITE_RPC_AUTHORIZATION_REVIEW_2026_05_23.md,2249,1022,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_9G_EXACT_BODY_REVIEW_NEGATIVE_UAT_2026_05_23.md,2387,1126,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10_CONSOLIDATED_IMPLEMENTATION_CANDIDATE_2026_05_23.md,2718,1257,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10A_AUTHORIZATION_TOKEN_BLOCKER_2026_05_23.md,2000,1071,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10A_FINAL_SQL42_45_RESULT_INTAKE_2026_05_23.md,2217,1082,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10B_OWNER_WRITE_RPC_EXECUTABLE_IMPLEMENTATION_2026_05_24.md,674,419,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10C_OWNER_WRITE_RPC_ANON_REVOKE_HOTFIX_2026_05_24.md,1425,766,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10D_ANON_REVOKE_CONSOLE_HARDENING_2026_05_24.md,1045,588,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10E_BROWSER_CONSOLE_RETEST_2026_05_24.md,1833,946,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10F_FINAL_TO_10G_NEGATIVE_UAT_EVIDENCE_2026_05_24.md,1645,840,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10F_NEGATIVE_UAT_PRODUCTION_GATE_2026_05_24.md,1119,602,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10H_ACTUAL_NEGATIVE_UAT_EVIDENCE_BUNDLE_2026_05_24.md,539,342,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10I_TO_10J_2026_05_24.md,1571,774,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0A_TO_10J_2026_05_24.md,1185,648,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0B_TO_10J_2026_05_24.md,1062,580,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0C_2026_05_24.md,1127,614,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0D_TO_10J_2026_05_24.md,1074,602,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0E_2026_05_24.md,695,429,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0F_2026_05_24.md,1206,682,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0G_2026_05_25.md,1005,542,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0H_2026_05_25.md,962,513,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0I_2026_05_25.md,1965,936,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0K_2026_05_25.md,708,439,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0L_2026_05_25.md,703,434,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10J0M_PILL_UNIT_ROW_OVERFLOW_FIX_2026_05_25.md,682,395,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_DEVELOPMENT_10L1_2026_05_25.md,766,475,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_EXTERNAL_SERVICES_PRAYER_TIMES_RESILIENCE_2026_05_30.md,1789,923,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_EXTERNAL_SERVICES_PRAYER_TIMES_RESILIENCE_UAT_RESULT_INTAKE_2026_05_30.md,2213,1022,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_BROWSER_UAT_TO_RUNTIME_CERTIFICATION_2026_05_29.md,2762,1258,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_FLUTTER_RUNTIME_READ_ADAPTER_REROUTE_GATED_2026_05_29.md,2880,1098,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_RUNTIME_SOURCE_CERTIFICATION_400_ROOT_FIX_2026_05_29.md,2222,1084,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_RUNTIME_SOURCE_CERTIFICATION_EVIDENCE_INTAKE_2026_05_30.md,2530,1168,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_SCHEMA_BOOTSTRAP_VALIDATION_RESULT_2026_05_29.md,1323,678,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_NAVIGATION_STRICT_CONSOLE_EXTERNAL_ERROR_TRIAGE_2026_05_30.md,1629,796,quarantine,historical_root_document
SESSION_HANDOFF_PLATFORM_PUBLIC_RUNTIME_CONSOLIDATION_2026_05_30.md,1618,822,quarantine,historical_root_document
SESSION_HANDOFF_PUBLIC_CHAT_ROUTE_CANONICALIZATION_CLOSURE_2026_05_22.md,983,521,quarantine,historical_root_document
SESSION_HANDOFF_PUBLIC_MAIN_PAGES_PWF_SIS_INVENTORY_OFFICIAL_DATA_POLISH_2026_05_22.md,820,457,quarantine,historical_root_document
